grdc_no,lon,lat
6291,-53.25,69.75
6292,-52.75,69.75
6293,-52.25,69.75
6294,-51.75,69.75
6295,-51.25,69.75
6296,-50.75,69.75
6297,-50.25,69.75
6298,-49.75,69.75
6299,-49.25,69.75
6300,-48.75,69.75
6301,-48.25,69.75
6302,-47.75,69.75
6303,-47.25,69.75
6304,-46.75,69.75
6305,-46.25,69.75
6306,-45.75,69.75
6307,-45.25,69.75
6308,-44.75,69.75
6309,-44.25,69.75
6310,-43.75,69.75
6311,-43.25,69.75
6312,-42.75,69.75
6313,-42.25,69.75
6314,-41.75,69.75
6315,-41.25,69.75
6316,-40.75,69.75
6317,-40.25,69.75
6318,-39.75,69.75
6319,-39.25,69.75
6320,-38.75,69.75
6321,-38.25,69.75
6322,-37.75,69.75
6323,-37.25,69.75
6324,-36.75,69.75
6325,-36.25,69.75
6326,-35.75,69.75
6327,-35.25,69.75
6328,-34.75,69.75
6329,-34.25,69.75
6330,-33.75,69.75
6331,-33.25,69.75
6332,-32.75,69.75
6333,-32.25,69.75
6334,-31.75,69.75
6335,-31.25,69.75
6336,-30.75,69.75
6337,-30.25,69.75
6338,-29.75,69.75
6339,-29.25,69.75
6340,-28.75,69.75
6341,-28.25,69.75
6342,-27.75,69.75
6343,-27.25,69.75
6344,-26.75,69.75
6345,-26.25,69.75
6346,-25.75,69.75
6347,-25.25,69.75
6348,-24.75,69.75
6349,-24.25,69.75
6350,-23.75,69.75
6351,-23.25,69.75
6352,-22.75,69.75
6353,17.75,69.75
6354,18.25,69.75
6355,18.75,69.75
6356,19.25,69.75
6357,19.75,69.75
6358,20.25,69.75
6359,20.75,69.75
6360,21.25,69.75
6361,21.75,69.75
6362,22.25,69.75
6363,22.75,69.75
6364,23.25,69.75
6365,23.75,69.75
6366,24.25,69.75
6367,24.75,69.75
6368,25.25,69.75
6369,25.75,69.75
6370,26.25,69.75
6371,26.75,69.75
6372,27.25,69.75
6373,27.75,69.75
6374,28.25,69.75
6375,28.75,69.75
6376,29.25,69.75
6377,29.75,69.75
6378,30.25,69.75
6379,30.75,69.75
6380,31.25,69.75
6381,31.75,69.75
6382,32.25,69.75
6383,32.75,69.75
6384,33.25,69.75
6385,58.75,69.75
6386,59.25,69.75
6387,59.75,69.75
6388,60.25,69.75
6389,60.75,69.75
6390,61.25,69.75
6391,61.75,69.75
6392,62.25,69.75
6393,62.75,69.75
6394,63.25,69.75
6395,63.75,69.75
6396,64.25,69.75
6397,66.75,69.75
6398,67.25,69.75
6399,67.75,69.75
6400,68.25,69.75
6401,68.75,69.75
6402,69.25,69.75
6403,69.75,69.75
6404,70.25,69.75
6405,70.75,69.75
6406,71.25,69.75
6407,71.75,69.75
6408,72.25,69.75
6409,72.75,69.75
6410,73.75,69.75
6411,74.25,69.75
6412,74.75,69.75
6413,75.25,69.75
6414,75.75,69.75
6415,76.25,69.75
6416,76.75,69.75
6417,77.25,69.75
6418,77.75,69.75
6419,78.25,69.75
6420,78.75,69.75
6421,79.25,69.75
6422,79.75,69.75
6423,80.25,69.75
6424,80.75,69.75
6425,81.25,69.75
6426,81.75,69.75
6427,82.25,69.75
6428,82.75,69.75
6429,83.25,69.75
6430,83.75,69.75
6431,84.25,69.75
6432,84.75,69.75
6433,85.25,69.75
6434,85.75,69.75
6435,86.25,69.75
6436,86.75,69.75
6437,87.25,69.75
6438,87.75,69.75
6439,88.25,69.75
6440,88.75,69.75
6441,89.25,69.75
6442,89.75,69.75
6443,90.25,69.75
6444,90.75,69.75
6445,91.25,69.75
6446,91.75,69.75
6447,92.25,69.75
6448,92.75,69.75
6449,93.25,69.75
6450,93.75,69.75
6451,94.25,69.75
6452,94.75,69.75
6453,95.25,69.75
6454,95.75,69.75
6455,96.25,69.75
6456,96.75,69.75
6457,97.25,69.75
6458,97.75,69.75
6459,98.25,69.75
6460,98.75,69.75
6461,99.25,69.75
6462,99.75,69.75
6463,100.25,69.75
6464,100.75,69.75
6465,101.25,69.75
6466,101.75,69.75
6467,102.25,69.75
6468,102.75,69.75
6469,103.25,69.75
6470,103.75,69.75
6471,104.25,69.75
6472,104.75,69.75
6473,105.25,69.75
6474,105.75,69.75
6475,106.25,69.75
6476,106.75,69.75
6477,107.25,69.75
6478,107.75,69.75
6479,108.25,69.75
6480,108.75,69.75
6481,109.25,69.75
6482,109.75,69.75
6483,110.25,69.75
6484,110.75,69.75
6485,111.25,69.75
6486,111.75,69.75
6487,112.25,69.75
6488,112.75,69.75
6489,113.25,69.75
6490,113.75,69.75
6491,114.25,69.75
6492,114.75,69.75
6493,115.25,69.75
6494,115.75,69.75
6495,116.25,69.75
6496,116.75,69.75
6497,117.25,69.75
6498,117.75,69.75
6499,118.25,69.75
6500,118.75,69.75
6501,119.25,69.75
6502,119.75,69.75
6503,120.25,69.75
6504,120.75,69.75
6505,121.25,69.75
6506,121.75,69.75
6507,122.25,69.75
6508,122.75,69.75
6509,123.25,69.75
6510,123.75,69.75
6511,124.25,69.75
6512,124.75,69.75
6513,125.25,69.75
6514,125.75,69.75
6515,126.25,69.75
6516,126.75,69.75
6517,127.25,69.75
6518,127.75,69.75
6519,128.25,69.75
6520,128.75,69.75
6521,129.25,69.75
6522,129.75,69.75
6523,130.25,69.75
6524,130.75,69.75
6525,131.25,69.75
6526,131.75,69.75
6527,132.25,69.75
6528,132.75,69.75
6529,133.25,69.75
6530,133.75,69.75
6531,134.25,69.75
6532,134.75,69.75
6533,135.25,69.75
6534,135.75,69.75
6535,136.25,69.75
6536,136.75,69.75
6537,137.25,69.75
6538,137.75,69.75
6539,138.25,69.75
6540,138.75,69.75
6541,139.25,69.75
6542,139.75,69.75
6543,140.25,69.75
6544,140.75,69.75
6545,141.25,69.75
6546,141.75,69.75
6547,142.25,69.75
6548,142.75,69.75
6549,143.25,69.75
6550,143.75,69.75
6551,144.25,69.75
6552,144.75,69.75
6553,145.25,69.75
6554,145.75,69.75
6555,146.25,69.75
6556,146.75,69.75
6557,147.25,69.75
6558,147.75,69.75
6559,148.25,69.75
6560,148.75,69.75
6561,149.25,69.75
6562,149.75,69.75
6563,150.25,69.75
6564,150.75,69.75
6565,151.25,69.75
6566,151.75,69.75
6567,152.25,69.75
6568,152.75,69.75
6569,153.25,69.75
6570,153.75,69.75
6571,154.25,69.75
6572,154.75,69.75
6573,155.25,69.75
6574,155.75,69.75
6575,156.25,69.75
6576,156.75,69.75
6577,157.25,69.75
6578,157.75,69.75
6579,158.25,69.75
6580,158.75,69.75
6581,159.25,69.75
6582,159.75,69.75
6583,160.25,69.75
6584,160.75,69.75
6585,161.25,69.75
6586,161.75,69.75
6587,162.25,69.75
6588,162.75,69.75
6589,163.25,69.75
6590,163.75,69.75
6591,164.25,69.75
6592,164.75,69.75
6593,165.25,69.75
6594,165.75,69.75
6595,166.25,69.75
6596,167.25,69.75
6597,167.75,69.75
6598,168.25,69.75
6599,168.75,69.75
6600,169.25,69.75
6601,170.25,69.75
6602,170.75,69.75
6603,171.25,69.75
6604,171.75,69.75
6605,172.25,69.75
6606,172.75,69.75
6607,173.25,69.75
6608,173.75,69.75
6609,174.25,69.75
6610,174.75,69.75
6611,175.25,69.75
6612,175.75,69.75
6613,176.25,69.75
6614,176.75,69.75
6615,177.25,69.75
6616,177.75,69.75
6617,-163.75,69.25
6618,-163.25,69.25
6619,-162.75,69.25
6620,-162.25,69.25
6621,-161.75,69.25
6622,-161.25,69.25
6623,-160.75,69.25
6624,-160.25,69.25
6625,-159.75,69.25
6626,-159.25,69.25
6627,-158.75,69.25
6628,-158.25,69.25
6629,-157.75,69.25
6630,-157.25,69.25
6631,-156.75,69.25
6632,-156.25,69.25
6633,-155.75,69.25
6634,-155.25,69.25
6635,-154.75,69.25
6636,-154.25,69.25
6637,-153.75,69.25
6638,-153.25,69.25
6639,-152.75,69.25
6640,-152.25,69.25
6641,-151.75,69.25
6642,-151.25,69.25
6643,-150.75,69.25
6644,-150.25,69.25
6645,-149.75,69.25
6646,-149.25,69.25
6647,-148.75,69.25
6648,-148.25,69.25
6649,-147.75,69.25
6650,-147.25,69.25
6651,-146.75,69.25
6652,-146.25,69.25
6653,-145.75,69.25
6654,-145.25,69.25
6655,-144.75,69.25
6656,-144.25,69.25
6657,-143.75,69.25
6658,-143.25,69.25
6659,-142.75,69.25
6660,-142.25,69.25
6661,-141.75,69.25
6662,-141.25,69.25
6663,-140.75,69.25
6664,-140.25,69.25
6665,-139.75,69.25
6666,-139.25,69.25
6667,-138.75,69.25
6668,-138.25,69.25
6669,-137.75,69.25
6670,-136.25,69.25
6671,-135.75,69.25
6672,-135.25,69.25
6673,-134.75,69.25
6674,-134.25,69.25
6675,-133.75,69.25
6676,-133.25,69.25
6677,-132.75,69.25
6678,-132.25,69.25
6679,-131.75,69.25
6680,-131.25,69.25
6681,-130.75,69.25
6682,-130.25,69.25
6683,-129.75,69.25
6684,-129.25,69.25
6685,-128.75,69.25
6686,-128.25,69.25
6687,-127.75,69.25
6688,-127.25,69.25
6689,-126.75,69.25
6690,-126.25,69.25
6691,-125.75,69.25
6692,-125.25,69.25
6693,-124.75,69.25
6694,-124.25,69.25
6695,-123.75,69.25
6696,-123.25,69.25
6697,-122.75,69.25
6698,-122.25,69.25
6699,-121.75,69.25
6700,-121.25,69.25
6701,-120.75,69.25
6702,-120.25,69.25
6703,-119.75,69.25
6704,-119.25,69.25
6705,-118.75,69.25
6706,-118.25,69.25
6707,-116.25,69.25
6708,-115.75,69.25
6709,-115.25,69.25
6710,-114.75,69.25
6711,-114.25,69.25
6712,-113.75,69.25
6713,-113.25,69.25
6714,-112.75,69.25
6715,-112.25,69.25
6716,-111.75,69.25
6717,-111.25,69.25
6718,-110.75,69.25
6719,-110.25,69.25
6720,-109.75,69.25
6721,-109.25,69.25
6722,-108.75,69.25
6723,-108.25,69.25
6724,-107.75,69.25
6725,-107.25,69.25
6726,-106.75,69.25
6727,-106.25,69.25
6728,-105.75,69.25
6729,-105.25,69.25
6730,-104.75,69.25
6731,-104.25,69.25
6732,-103.75,69.25
6733,-103.25,69.25
6734,-102.75,69.25
6735,-102.25,69.25
6736,-101.75,69.25
6737,-101.25,69.25
6738,-100.75,69.25
6739,-99.75,69.25
6740,-99.25,69.25
6741,-98.75,69.25
6742,-98.25,69.25
6743,-97.75,69.25
6744,-97.25,69.25
6745,-96.75,69.25
6746,-96.25,69.25
6747,-95.75,69.25
6748,-95.25,69.25
6749,-94.75,69.25
6750,-94.25,69.25
6751,-93.75,69.25
6752,-93.25,69.25
6753,-92.75,69.25
6754,-92.25,69.25
6755,-91.75,69.25
6756,-91.25,69.25
6757,-90.75,69.25
6758,-89.25,69.25
6759,-88.75,69.25
6760,-85.75,69.25
6761,-85.25,69.25
6762,-84.75,69.25
6763,-84.25,69.25
6764,-83.75,69.25
6765,-83.25,69.25
6766,-82.75,69.25
6767,-82.25,69.25
6768,-81.75,69.25
6769,-81.25,69.25
6770,-79.25,69.25
6771,-78.75,69.25
6772,-77.25,69.25
6773,-76.75,69.25
6774,-76.25,69.25
6775,-75.75,69.25
6776,-75.25,69.25
6777,-74.75,69.25
6778,-74.25,69.25
6779,-73.75,69.25
6780,-73.25,69.25
6781,-72.75,69.25
6782,-72.25,69.25
6783,-71.75,69.25
6784,-71.25,69.25
6785,-70.75,69.25
6786,-70.25,69.25
6787,-69.75,69.25
6788,-69.25,69.25
6789,-68.75,69.25
6790,-68.25,69.25
6791,-67.75,69.25
6792,-67.25,69.25
6793,-66.75,69.25
6794,-54.25,69.25
6795,-53.75,69.25
6796,-53.25,69.25
6797,-52.75,69.25
6798,-52.25,69.25
6799,-51.25,69.25
6800,-50.75,69.25
6801,-50.25,69.25
6802,-49.75,69.25
6803,-49.25,69.25
6804,-48.75,69.25
6805,-48.25,69.25
6806,-47.75,69.25
6807,-47.25,69.25
6808,-46.75,69.25
6809,-46.25,69.25
6810,-45.75,69.25
6811,-45.25,69.25
6812,-44.75,69.25
6813,-44.25,69.25
6814,-43.75,69.25
6815,-43.25,69.25
6816,-42.75,69.25
6817,-42.25,69.25
6818,-41.75,69.25
6819,-41.25,69.25
6820,-40.75,69.25
6821,-40.25,69.25
6822,-39.75,69.25
6823,-39.25,69.25
6824,-38.75,69.25
6825,-38.25,69.25
6826,-37.75,69.25
6827,-37.25,69.25
6828,-36.75,69.25
6829,-36.25,69.25
6830,-35.75,69.25
6831,-35.25,69.25
6832,-34.75,69.25
6833,-34.25,69.25
6834,-33.75,69.25
6835,-33.25,69.25
6836,-32.75,69.25
6837,-32.25,69.25
6838,-31.75,69.25
6839,-31.25,69.25
6840,-30.75,69.25
6841,-30.25,69.25
6842,-29.75,69.25
6843,-29.25,69.25
6844,-28.75,69.25
6845,-28.25,69.25
6846,-27.75,69.25
6847,-27.25,69.25
6848,-26.75,69.25
6849,-26.25,69.25
6850,-25.75,69.25
6851,-25.25,69.25
6852,-24.75,69.25
6853,-24.25,69.25
6854,15.75,69.25
6855,16.25,69.25
6856,16.75,69.25
6857,17.25,69.25
6858,17.75,69.25
6859,18.25,69.25
6860,18.75,69.25
6861,19.25,69.25
6862,19.75,69.25
6863,20.25,69.25
6864,20.75,69.25
6865,21.25,69.25
6866,21.75,69.25
6867,22.25,69.25
6868,22.75,69.25
6869,23.25,69.25
6870,23.75,69.25
6871,24.25,69.25
6872,24.75,69.25
6873,25.25,69.25
6874,25.75,69.25
6875,26.25,69.25
6876,26.75,69.25
6877,27.25,69.25
6878,27.75,69.25
6879,28.25,69.25
6880,28.75,69.25
6881,29.25,69.25
6882,29.75,69.25
6883,30.25,69.25
6884,30.75,69.25
6885,31.25,69.25
6886,31.75,69.25
6887,32.25,69.25
6888,32.75,69.25
6889,33.25,69.25
6890,33.75,69.25
6891,34.25,69.25
6892,34.75,69.25
6893,35.25,69.25
6894,35.75,69.25
6895,36.25,69.25
6896,48.25,69.25
6897,48.75,69.25
6898,49.25,69.25
6899,49.75,69.25
6900,50.25,69.25
6901,59.25,69.25
6902,60.25,69.25
6903,60.75,69.25
6904,61.25,69.25
6905,61.75,69.25
6906,62.25,69.25
6907,62.75,69.25
6908,63.25,69.25
6909,63.75,69.25
6910,64.25,69.25
6911,64.75,69.25
6912,65.25,69.25
6913,65.75,69.25
6914,66.25,69.25
6915,67.25,69.25
6916,68.25,69.25
6917,68.75,69.25
6918,69.25,69.25
6919,69.75,69.25
6920,70.25,69.25
6921,70.75,69.25
6922,71.25,69.25
6923,71.75,69.25
6924,72.25,69.25
6925,72.75,69.25
6926,73.75,69.25
6927,74.25,69.25
6928,74.75,69.25
6929,75.25,69.25
6930,75.75,69.25
6931,76.25,69.25
6932,76.75,69.25
6933,77.25,69.25
6934,77.75,69.25
6935,78.25,69.25
6936,78.75,69.25
6937,79.25,69.25
6938,79.75,69.25
6939,80.25,69.25
6940,80.75,69.25
6941,81.25,69.25
6942,81.75,69.25
6943,82.25,69.25
6944,82.75,69.25
6945,83.25,69.25
6946,83.75,69.25
6947,84.25,69.25
6948,84.75,69.25
6949,85.25,69.25
6950,85.75,69.25
6951,86.25,69.25
6952,86.75,69.25
6953,87.25,69.25
6954,87.75,69.25
6955,88.25,69.25
6956,88.75,69.25
6957,89.25,69.25
6958,89.75,69.25
6959,90.25,69.25
6960,90.75,69.25
6961,91.25,69.25
6962,91.75,69.25
6963,92.25,69.25
6964,92.75,69.25
6965,93.25,69.25
6966,93.75,69.25
6967,94.25,69.25
6968,94.75,69.25
6969,95.25,69.25
6970,95.75,69.25
6971,96.25,69.25
6972,96.75,69.25
6973,97.25,69.25
6974,97.75,69.25
6975,98.25,69.25
6976,98.75,69.25
6977,99.25,69.25
6978,99.75,69.25
6979,100.25,69.25
6980,100.75,69.25
6981,101.25,69.25
6982,101.75,69.25
6983,102.25,69.25
6984,102.75,69.25
6985,103.25,69.25
6986,103.75,69.25
6987,104.25,69.25
6988,104.75,69.25
6989,105.25,69.25
6990,105.75,69.25
6991,106.25,69.25
6992,106.75,69.25
6993,107.25,69.25
6994,107.75,69.25
6995,108.25,69.25
6996,108.75,69.25
6997,109.25,69.25
6998,109.75,69.25
6999,110.25,69.25
7000,110.75,69.25
7001,111.25,69.25
7002,111.75,69.25
7003,112.25,69.25
7004,112.75,69.25
7005,113.25,69.25
7006,113.75,69.25
7007,114.25,69.25
7008,114.75,69.25
7009,115.25,69.25
7010,115.75,69.25
7011,116.25,69.25
7012,116.75,69.25
7013,117.25,69.25
7014,117.75,69.25
7015,118.25,69.25
7016,118.75,69.25
7017,119.25,69.25
7018,119.75,69.25
7019,120.25,69.25
7020,120.75,69.25
7021,121.25,69.25
7022,121.75,69.25
7023,122.25,69.25
7024,122.75,69.25
7025,123.25,69.25
7026,123.75,69.25
7027,124.25,69.25
7028,124.75,69.25
7029,125.25,69.25
7030,125.75,69.25
7031,126.25,69.25
7032,126.75,69.25
7033,127.25,69.25
7034,127.75,69.25
7035,128.25,69.25
7036,128.75,69.25
7037,129.25,69.25
7038,129.75,69.25
7039,130.25,69.25
7040,130.75,69.25
7041,131.25,69.25
7042,131.75,69.25
7043,132.25,69.25
7044,132.75,69.25
7045,133.25,69.25
7046,133.75,69.25
7047,134.25,69.25
7048,134.75,69.25
7049,135.25,69.25
7050,135.75,69.25
7051,136.25,69.25
7052,136.75,69.25
7053,137.25,69.25
7054,137.75,69.25
7055,138.25,69.25
7056,138.75,69.25
7057,139.25,69.25
7058,139.75,69.25
7059,140.25,69.25
7060,140.75,69.25
7061,141.25,69.25
7062,141.75,69.25
7063,142.25,69.25
7064,142.75,69.25
7065,143.25,69.25
7066,143.75,69.25
7067,144.25,69.25
7068,144.75,69.25
7069,145.25,69.25
7070,145.75,69.25
7071,146.25,69.25
7072,146.75,69.25
7073,147.25,69.25
7074,147.75,69.25
7075,148.25,69.25
7076,148.75,69.25
7077,149.25,69.25
7078,149.75,69.25
7079,150.25,69.25
7080,150.75,69.25
7081,151.25,69.25
7082,151.75,69.25
7083,152.25,69.25
7084,152.75,69.25
7085,153.25,69.25
7086,153.75,69.25
7087,154.25,69.25
7088,154.75,69.25
7089,155.25,69.25
7090,155.75,69.25
7091,156.25,69.25
7092,156.75,69.25
7093,157.25,69.25
7094,157.75,69.25
7095,158.25,69.25
7096,158.75,69.25
7097,159.25,69.25
7098,159.75,69.25
7099,160.25,69.25
7100,160.75,69.25
7101,161.25,69.25
7102,161.75,69.25
7103,162.25,69.25
7104,162.75,69.25
7105,163.25,69.25
7106,163.75,69.25
7107,164.25,69.25
7108,164.75,69.25
7109,165.25,69.25
7110,165.75,69.25
7111,166.25,69.25
7112,166.75,69.25
7113,167.25,69.25
7114,167.75,69.25
7115,168.25,69.25
7116,168.75,69.25
7117,169.25,69.25
7118,170.75,69.25
7119,171.25,69.25
7120,171.75,69.25
7121,172.25,69.25
7122,172.75,69.25
7123,173.25,69.25
7124,173.75,69.25
7125,174.25,69.25
7126,174.75,69.25
7127,175.25,69.25
7128,175.75,69.25
7129,176.25,69.25
7130,176.75,69.25
7131,177.25,69.25
7132,177.75,69.25
7133,178.25,69.25
7134,178.75,69.25
7135,179.25,69.25
7136,179.75,69.25
7137,-179.75,68.75
7138,-179.25,68.75
7139,-178.75,68.75
7140,-178.25,68.75
7141,-166.25,68.75
7142,-165.75,68.75
7143,-165.25,68.75
7144,-164.75,68.75
7145,-164.25,68.75
7146,-163.75,68.75
7147,-163.25,68.75
7148,-162.75,68.75
7149,-162.25,68.75
7150,-161.75,68.75
7151,-161.25,68.75
7152,-160.75,68.75
7153,-160.25,68.75
7154,-159.75,68.75
7155,-159.25,68.75
7156,-158.75,68.75
7157,-158.25,68.75
7158,-157.75,68.75
7159,-157.25,68.75
7160,-156.75,68.75
7161,-156.25,68.75
7162,-155.75,68.75
7163,-155.25,68.75
7164,-154.75,68.75
7165,-154.25,68.75
7166,-153.75,68.75
7167,-153.25,68.75
7168,-152.75,68.75
7169,-152.25,68.75
7170,-151.75,68.75
7171,-151.25,68.75
7172,-150.75,68.75
7173,-150.25,68.75
7174,-149.75,68.75
7175,-149.25,68.75
7176,-148.75,68.75
7177,-148.25,68.75
7178,-147.75,68.75
7179,-147.25,68.75
7180,-146.75,68.75
7181,-146.25,68.75
7182,-145.75,68.75
7183,-145.25,68.75
7184,-144.75,68.75
7185,-144.25,68.75
7186,-143.75,68.75
7187,-143.25,68.75
7188,-142.75,68.75
7189,-142.25,68.75
7190,-141.75,68.75
7191,-141.25,68.75
7192,-140.75,68.75
7193,-140.25,68.75
7194,-139.75,68.75
7195,-139.25,68.75
7196,-138.75,68.75
7197,-138.25,68.75
7198,-137.75,68.75
7199,-137.25,68.75
7200,-136.75,68.75
7201,-136.25,68.75
7202,-135.75,68.75
7203,-135.25,68.75
7204,-134.75,68.75
7205,-134.25,68.75
7206,-133.75,68.75
7207,-133.25,68.75
7208,-132.75,68.75
7209,-132.25,68.75
7210,-131.75,68.75
7211,-131.25,68.75
7212,-130.75,68.75
7213,-130.25,68.75
7214,-129.75,68.75
7215,-129.25,68.75
7216,-128.75,68.75
7217,-128.25,68.75
7218,-127.75,68.75
7219,-127.25,68.75
7220,-126.75,68.75
7221,-126.25,68.75
7222,-125.75,68.75
7223,-125.25,68.75
7224,-124.75,68.75
7225,-124.25,68.75
7226,-123.75,68.75
7227,-123.25,68.75
7228,-122.75,68.75
7229,-122.25,68.75
7230,-121.75,68.75
7231,-121.25,68.75
7232,-120.75,68.75
7233,-120.25,68.75
7234,-119.75,68.75
7235,-119.25,68.75
7236,-118.75,68.75
7237,-118.25,68.75
7238,-117.75,68.75
7239,-117.25,68.75
7240,-116.75,68.75
7241,-116.25,68.75
7242,-115.75,68.75
7243,-115.25,68.75
7244,-114.75,68.75
7245,-114.25,68.75
7246,-113.75,68.75
7247,-113.25,68.75
7248,-112.75,68.75
7249,-112.25,68.75
7250,-111.75,68.75
7251,-111.25,68.75
7252,-110.75,68.75
7253,-110.25,68.75
7254,-109.75,68.75
7255,-109.25,68.75
7256,-108.75,68.75
7257,-108.25,68.75
7258,-107.75,68.75
7259,-107.25,68.75
7260,-106.75,68.75
7261,-106.25,68.75
7262,-105.75,68.75
7263,-105.25,68.75
7264,-104.75,68.75
7265,-104.25,68.75
7266,-103.75,68.75
7267,-103.25,68.75
7268,-102.75,68.75
7269,-102.25,68.75
7270,-101.75,68.75
7271,-101.25,68.75
7272,-100.75,68.75
7273,-100.25,68.75
7274,-99.75,68.75
7275,-99.25,68.75
7276,-98.75,68.75
7277,-98.25,68.75
7278,-97.75,68.75
7279,-97.25,68.75
7280,-96.75,68.75
7281,-96.25,68.75
7282,-95.75,68.75
7283,-95.25,68.75
7284,-94.75,68.75
7285,-94.25,68.75
7286,-93.75,68.75
7287,-93.25,68.75
7288,-92.75,68.75
7289,-92.25,68.75
7290,-91.75,68.75
7291,-91.25,68.75
7292,-90.75,68.75
7293,-90.25,68.75
7294,-89.75,68.75
7295,-89.25,68.75
7296,-88.75,68.75
7297,-88.25,68.75
7298,-87.75,68.75
7299,-85.25,68.75
7300,-84.75,68.75
7301,-84.25,68.75
7302,-83.75,68.75
7303,-83.25,68.75
7304,-82.75,68.75
7305,-82.25,68.75
7306,-81.75,68.75
7307,-81.25,68.75
7308,-79.25,68.75
7309,-78.75,68.75
7310,-76.25,68.75
7311,-75.75,68.75
7312,-75.25,68.75
7313,-74.75,68.75
7314,-74.25,68.75
7315,-73.75,68.75
7316,-73.25,68.75
7317,-72.75,68.75
7318,-72.25,68.75
7319,-71.75,68.75
7320,-71.25,68.75
7321,-70.75,68.75
7322,-70.25,68.75
7323,-69.75,68.75
7324,-69.25,68.75
7325,-68.75,68.75
7326,-68.25,68.75
7327,-67.75,68.75
7328,-53.25,68.75
7329,-52.75,68.75
7330,-52.25,68.75
7331,-51.75,68.75
7332,-51.25,68.75
7333,-50.75,68.75
7334,-50.25,68.75
7335,-49.75,68.75
7336,-49.25,68.75
7337,-48.75,68.75
7338,-48.25,68.75
7339,-47.75,68.75
7340,-47.25,68.75
7341,-46.75,68.75
7342,-46.25,68.75
7343,-45.75,68.75
7344,-45.25,68.75
7345,-44.75,68.75
7346,-44.25,68.75
7347,-43.75,68.75
7348,-43.25,68.75
7349,-42.75,68.75
7350,-42.25,68.75
7351,-41.75,68.75
7352,-41.25,68.75
7353,-40.75,68.75
7354,-40.25,68.75
7355,-39.75,68.75
7356,-39.25,68.75
7357,-38.75,68.75
7358,-38.25,68.75
7359,-37.75,68.75
7360,-37.25,68.75
7361,-36.75,68.75
7362,-36.25,68.75
7363,-35.75,68.75
7364,-35.25,68.75
7365,-34.75,68.75
7366,-34.25,68.75
7367,-33.75,68.75
7368,-33.25,68.75
7369,-32.75,68.75
7370,-32.25,68.75
7371,-31.75,68.75
7372,-31.25,68.75
7373,-30.75,68.75
7374,-30.25,68.75
7375,-29.75,68.75
7376,-29.25,68.75
7377,-28.75,68.75
7378,-28.25,68.75
7379,-27.75,68.75
7380,-27.25,68.75
7381,-26.75,68.75
7382,-26.25,68.75
7383,-25.75,68.75
7384,14.25,68.75
7385,14.75,68.75
7386,15.25,68.75
7387,15.75,68.75
7388,16.25,68.75
7389,16.75,68.75
7390,17.25,68.75
7391,17.75,68.75
7392,18.25,68.75
7393,18.75,68.75
7394,19.25,68.75
7395,19.75,68.75
7396,20.25,68.75
7397,20.75,68.75
7398,21.25,68.75
7399,21.75,68.75
7400,22.25,68.75
7401,22.75,68.75
7402,23.25,68.75
7403,23.75,68.75
7404,24.25,68.75
7405,24.75,68.75
7406,25.25,68.75
7407,25.75,68.75
7408,26.25,68.75
7409,26.75,68.75
7410,27.25,68.75
7411,27.75,68.75
7412,28.25,68.75
7413,28.75,68.75
7414,29.25,68.75
7415,29.75,68.75
7416,30.25,68.75
7417,30.75,68.75
7418,31.25,68.75
7419,31.75,68.75
7420,32.25,68.75
7421,32.75,68.75
7422,33.25,68.75
7423,33.75,68.75
7424,34.25,68.75
7425,34.75,68.75
7426,35.25,68.75
7427,35.75,68.75
7428,36.25,68.75
7429,36.75,68.75
7430,37.25,68.75
7431,37.75,68.75
7432,38.25,68.75
7433,43.25,68.75
7434,43.75,68.75
7435,44.25,68.75
7436,44.75,68.75
7437,45.25,68.75
7438,48.25,68.75
7439,48.75,68.75
7440,49.25,68.75
7441,49.75,68.75
7442,52.25,68.75
7443,52.75,68.75
7444,53.25,68.75
7445,53.75,68.75
7446,54.25,68.75
7447,55.25,68.75
7448,55.75,68.75
7449,56.25,68.75
7450,56.75,68.75
7451,57.25,68.75
7452,57.75,68.75
7453,58.25,68.75
7454,58.75,68.75
7455,59.25,68.75
7456,59.75,68.75
7457,60.25,68.75
7458,60.75,68.75
7459,61.25,68.75
7460,61.75,68.75
7461,62.25,68.75
7462,62.75,68.75
7463,63.25,68.75
7464,63.75,68.75
7465,64.25,68.75
7466,64.75,68.75
7467,65.25,68.75
7468,65.75,68.75
7469,66.25,68.75
7470,66.75,68.75
7471,67.25,68.75
7472,67.75,68.75
7473,68.75,68.75
7474,69.25,68.75
7475,69.75,68.75
7476,70.25,68.75
7477,70.75,68.75
7478,71.25,68.75
7479,71.75,68.75
7480,72.25,68.75
7481,72.75,68.75
7482,73.25,68.75
7483,74.25,68.75
7484,74.75,68.75
7485,75.25,68.75
7486,75.75,68.75
7487,76.25,68.75
7488,76.75,68.75
7489,77.25,68.75
7490,77.75,68.75
7491,78.25,68.75
7492,78.75,68.75
7493,79.25,68.75
7494,79.75,68.75
7495,80.25,68.75
7496,80.75,68.75
7497,81.25,68.75
7498,81.75,68.75
7499,82.25,68.75
7500,82.75,68.75
7501,83.25,68.75
7502,83.75,68.75
7503,84.25,68.75
7504,84.75,68.75
7505,85.25,68.75
7506,85.75,68.75
7507,86.25,68.75
7508,86.75,68.75
7509,87.25,68.75
7510,87.75,68.75
7511,88.25,68.75
7512,88.75,68.75
